player_tm_id,club_name,club_tm_id,player_name,position,market_value,shirt_number,profile_url,dob,age,height_cm,second_nationality,detailed_position,strong_foot,current_club,nationality,player_name_normalised
353366,Olympique de Marseille,244,Benjamin Pavard,Centre-Back,€15.00m,28,https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366,1996-03-28,,186.0,,Defender - Centre-Back,right,Olympique Marseille,France,benjamin pavard
581669,Olympique de Marseille,244,CJ Egan-Riley,Centre-Back,€10.00m,4,https://www.transfermarkt.com/cj-egan-riley/profil/spieler/581669,2003-01-02,,183.0,,Defender - Centre-Back,right,Olympique Marseille,"England
  Ireland",cj egan-riley
181778,Olympique de Marseille,244,Emerson,Left-Back,€10.00m,33,https://www.transfermarkt.com/emerson/profil/spieler/181778,1994-08-03,,176.0,,Defender - Left-Back,left,Olympique Marseille,"Italy
  Brazil",emerson
926694,Olympique de Marseille,244,Arthur Vermeeren,Defensive Midfield,€22.00m,18,https://www.transfermarkt.com/arthur-vermeeren/profil/spieler/926694,2005-02-07,,180.0,,Midfield - Defensive Midfield,right,Olympique Marseille,Belgium,arthur vermeeren
167799,Olympique de Marseille,244,Pierre-Emile Højbjerg,Defensive Midfield,€18.00m,23,https://www.transfermarkt.com/pierre-emile-hojbjerg/profil/spieler/167799,1995-08-05,,185.0,,Midfield - Defensive Midfield,right,Olympique Marseille,"Denmark
  France",pierre-emile hojbjerg
127189,Olympique de Marseille,244,Geoffrey Kondogbia,Defensive Midfield,€4.00m,19,https://www.transfermarkt.com/geoffrey-kondogbia/profil/spieler/127189,1993-02-15,,188.0,,Midfield - Defensive Midfield,left,Olympique Marseille,"Central African Republic
  France",geoffrey kondogbia
920470,Olympique de Marseille,244,Tochukwu Nnadi,Defensive Midfield,€3.00m,6,https://www.transfermarkt.com/tochukwu-nnadi/profil/spieler/920470,2003-06-30,,176.0,,Midfield - Defensive Midfield,right,Olympique Marseille,Nigeria,tochukwu nnadi
420213,Olympique de Marseille,244,Quinten Timber,Central Midfield,€25.00m,27,https://www.transfermarkt.com/quinten-timber/profil/spieler/420213,2001-06-17,,179.0,,Midfield - Central Midfield,right,Olympique Marseille,"Netherlands
  Curacao",quinten timber
659520,Olympique de Marseille,244,Bilal Nadir,Central Midfield,€9.00m,26,https://www.transfermarkt.com/bilal-nadir/profil/spieler/659520,2003-11-28,,179.0,,Midfield - Central Midfield,left,Olympique Marseille,"Morocco
  France",bilal nadir
370846,Olympique de Marseille,244,Timothy Weah,Right Midfield,€20.00m,22,https://www.transfermarkt.com/timothy-weah/profil/spieler/370846,2000-02-22,,183.0,,Midfield - Right Midfield,right,Olympique Marseille,"United States
  France",timothy weah
890719,Olympique de Marseille,244,Ethan Nwaneri,Attacking Midfield,€40.00m,11,https://www.transfermarkt.com/ethan-nwaneri/profil/spieler/890719,2007-03-21,,176.0,,Midfield - Attacking Midfield,left,Olympique Marseille,"England
  Nigeria",ethan nwaneri
592979,Olympique de Marseille,244,Himad Abdelli,Attacking Midfield,€7.00m,8,https://www.transfermarkt.com/himad-abdelli/profil/spieler/592979,1999-11-17,,185.0,,Midfield - Attacking Midfield,right,Olympique Marseille,"Algeria
  France",himad abdelli
653610,Olympique de Marseille,244,Igor Paixão,Left Winger,€35.00m,14,https://www.transfermarkt.com/igor-paixao/profil/spieler/653610,2000-06-28,,168.0,,Attack - Left Winger,right,Olympique Marseille,Brazil,igor paixao
391065,Olympique de Marseille,244,Hamed Traoré,Left Winger,€15.00m,20,https://www.transfermarkt.com/hamed-traore/profil/spieler/391065,2000-02-16,,177.0,,Attack - Left Winger,right,Olympique Marseille,Cote d'Ivoire,hamed traore
532826,Olympique de Marseille,244,Mason Greenwood,Right Winger,€55.00m,10,https://www.transfermarkt.com/mason-greenwood/profil/spieler/532826,2001-10-01,,181.0,,Attack - Right Winger,both,Olympique Marseille,"England
  Jamaica",mason greenwood
418659,Olympique de Marseille,244,Amine Gouiri,Centre-Forward,€28.00m,9,https://www.transfermarkt.com/amine-gouiri/profil/spieler/418659,2000-02-16,,181.0,,Attack - Centre-Forward,right,Olympique Marseille,"Algeria
  France",amine gouiri
58864,Olympique de Marseille,244,Pierre-Emerick Aubameyang,Centre-Forward,€3.00m,17,https://www.transfermarkt.com/pierre-emerick-aubameyang/profil/spieler/58864,1989-06-18,,187.0,,Attack - Centre-Forward,right,Olympique Marseille,"Gabon
  France",pierre-emerick aubameyang
1117771,Olympique de Marseille,244,Ange Lago,Centre-Forward,-,78,https://www.transfermarkt.com/ange-lago/profil/spieler/1117771,2004-12-27,,183.0,,Attack - Centre-Forward,right,Olympique Marseille (#78),Cote d'Ivoire,ange lago
316884,Olympique Lyonnais,1041,Dominik Greif,Goalkeeper,€8.00m,1,https://www.transfermarkt.com/dominik-greif/profil/spieler/316884,1997-04-06,,197.0,,Goalkeeper,right,Olympique Lyon,Slovakia,dominik greif
282028,Olympique Lyonnais,1041,Rémy Descamps,Goalkeeper,€2.00m,40,https://www.transfermarkt.com/remy-descamps/profil/spieler/282028,1996-06-25,,196.0,,Goalkeeper,both,Olympique Lyon,France,remy descamps
1071430,Olympique Lyonnais,1041,Lassine Diarra,Goalkeeper,€50k,50,https://www.transfermarkt.com/lassine-diarra/profil/spieler/1071430,2002-11-11,,190.0,,Goalkeeper,right,Olympique Lyon (#50),Mali,lassine diarra
291200,Olympique Lyonnais,1041,Moussa Niakhaté,Centre-Back,€18.00m,19,https://www.transfermarkt.com/moussa-niakhate/profil/spieler/291200,1996-03-08,,190.0,,Defender - Centre-Back,left,Olympique Lyon,"Senegal
  France",moussa niakhate
578421,Olympique Lyonnais,1041,Ruben Kluivert,Centre-Back,€6.00m,21,https://www.transfermarkt.com/ruben-kluivert/profil/spieler/578421,2001-05-21,,187.0,,Defender - Centre-Back,right,Olympique Lyon,"Netherlands
  Suriname",ruben kluivert
187718,Olympique Lyonnais,1041,Clinton Mata,Centre-Back,€3.00m,22,https://www.transfermarkt.com/clinton-mata/profil/spieler/187718,1992-11-07,,180.0,,Defender - Centre-Back,right,Olympique Lyon,"Angola
  Belgium",clinton mata
1275040,Olympique Lyonnais,1041,Noham Kamara,Centre-Back,€3.00m,85,https://www.transfermarkt.com/noham-kamara/profil/spieler/1275040,2007-01-22,,185.0,,Defender - Centre-Back,right,Olympique Lyon,"France
  Senegal",noham kamara
646402,Olympique Lyonnais,1041,Abner,Left-Back,€10.00m,16,https://www.transfermarkt.com/abner/profil/spieler/646402,2000-05-27,,181.0,,Defender - Left-Back,left,Olympique Lyon,Brazil,abner
131225,Olympique Lyonnais,1041,Nicolás Tagliafico,Left-Back,€5.00m,3,https://www.transfermarkt.com/nicolas-tagliafico/profil/spieler/131225,1992-08-31,,171.0,,Defender - Left-Back,left,Olympique Lyon,"Argentina
  Italy",nicolas tagliafico
902862,Olympique Lyonnais,1041,Achraf Laâziri,Left-Back,€500k,36,https://www.transfermarkt.com/achraf-laaziri/profil/spieler/902862,2003-07-08,,177.0,,Defender - Left-Back,left,Olympique Lyon,Morocco,achraf laaziri
285845,Olympique Lyonnais,1041,Ainsley Maitland-Niles,Right-Back,€10.00m,98,https://www.transfermarkt.com/ainsley-maitland-niles/profil/spieler/285845,1997-08-29,,180.0,,Defender - Right-Back,right,Olympique Lyon,"England
  Jamaica",ainsley maitland-niles
275303,Olympique Lyonnais,1041,Hans Hateboer,Right-Back,€2.00m,33,https://www.transfermarkt.com/hans-hateboer/profil/spieler/275303,1994-01-09,,187.0,,Defender - Right-Back,right,Olympique Lyon,Netherlands,hans hateboer
1119391,Olympique Lyonnais,1041,Steeve Kango,Right-Back,€800k,34,https://www.transfermarkt.com/steeve-kango/profil/spieler/1119391,2006-12-09,,,,Defender - Right-Back,right,Olympique Lyon (#34),"France
  Algeria",steeve kango
618494,Olympique Lyonnais,1041,Tyler Morton,Defensive Midfield,€25.00m,23,https://www.transfermarkt.com/tyler-morton/profil/spieler/618494,2002-10-31,,185.0,,Midfield - Defensive Midfield,right,Olympique Lyon,England,tyler morton
289592,Olympique Lyonnais,1041,Orel Mangala,Defensive Midfield,€10.00m,5,https://www.transfermarkt.com/orel-mangala/profil/spieler/289592,1998-03-18,,178.0,,Midfield - Defensive Midfield,right,Olympique Lyon,"Belgium
  DR Congo",orel mangala
670096,Olympique Lyonnais,1041,Tanner Tessmann,Defensive Midfield,€10.00m,6,https://www.transfermarkt.com/tanner-tessmann/profil/spieler/670096,2001-09-24,,188.0,,Midfield - Defensive Midfield,right,Olympique Lyon,United States,tanner tessmann
1004486,Olympique Lyonnais,1041,Mathys de Carvalho,Defensive Midfield,€4.00m,39,https://www.transfermarkt.com/mathys-de-carvalho/profil/spieler/1004486,2005-05-01,,183.0,,Midfield - Defensive Midfield,right,Olympique Lyon,"Portugal
  France",mathys de carvalho
190393,Olympique Lyonnais,1041,Corentin Tolisso,Central Midfield,€12.00m,8,https://www.transfermarkt.com/corentin-tolisso/profil/spieler/190393,1994-08-03,,181.0,,Midfield - Central Midfield,right,Olympique Lyon,"France
  Togo",corentin tolisso
1187942,Olympique Lyonnais,1041,Khalis Merah,Central Midfield,€10.00m,44,https://www.transfermarkt.com/khalis-merah/profil/spieler/1187942,2007-02-24,,178.0,,Midfield - Central Midfield,right,Olympique Lyon,"France
  Algeria",khalis merah
500053,Olympique Lyonnais,1041,Pavel Sulc,Attacking Midfield,€20.00m,10,https://www.transfermarkt.com/pavel-sulc/profil/spieler/500053,2000-12-29,,177.0,,Midfield - Attacking Midfield,right,Olympique Lyon,Czech Republic,pavel sulc
802515,Olympique Lyonnais,1041,Noah Nartey,Attacking Midfield,€15.00m,99,https://www.transfermarkt.com/noah-nartey/profil/spieler/802515,2005-10-05,,180.0,,Midfield - Attacking Midfield,right,Olympique Lyon,"Denmark
  Ghana",noah nartey
652061,Olympique Lyonnais,1041,Adam Karabec,Attacking Midfield,€8.00m,7,https://www.transfermarkt.com/adam-karabec/profil/spieler/652061,2003-07-02,,187.0,,Midfield - Attacking Midfield,left,Olympique Lyon,Czech Republic,adam karabec
743386,Olympique Lyonnais,1041,Malick Fofana,Left Winger,€30.00m,11,https://www.transfermarkt.com/malick-fofana/profil/spieler/743386,2005-03-31,,169.0,,Attack - Left Winger,right,Olympique Lyon,"Belgium
  Guinea",malick fofana
952282,Olympique Lyonnais,1041,Afonso Moreira,Left Winger,€10.00m,17,https://www.transfermarkt.com/afonso-moreira/profil/spieler/952282,2005-03-19,,176.0,,Attack - Left Winger,right,Olympique Lyon,Portugal,afonso moreira
1200423,Olympique Lyonnais,1041,Rémi Himbert,Left Winger,€10.00m,45,https://www.transfermarkt.com/remi-himbert/profil/spieler/1200423,2008-02-29,,178.0,,Attack - Left Winger,right,Olympique Lyon,France,remi himbert
955070,Olympique Lyonnais,1041,Ernest Nuamah,Right Winger,€12.00m,37,https://www.transfermarkt.com/ernest-nuamah/profil/spieler/955070,2003-11-01,,178.0,,Attack - Right Winger,left,Olympique Lyon,Ghana,ernest nuamah
118287,Olympique Lyonnais,1041,Rachid Ghezzal,Right Winger,€700k,18,https://www.transfermarkt.com/rachid-ghezzal/profil/spieler/118287,1992-05-09,,182.0,,Attack - Right Winger,left,Olympique Lyon,"Algeria
  France",rachid ghezzal
971570,Olympique Lyonnais,1041,Endrick,Centre-Forward,€35.00m,9,https://www.transfermarkt.com/endrick/profil/spieler/971570,2006-07-21,,173.0,,Attack - Centre-Forward,left,Olympique Lyon,Brazil,endrick
221958,Olympique Lyonnais,1041,Roman Yaremchuk,Centre-Forward,€2.50m,77,https://www.transfermarkt.com/roman-yaremchuk/profil/spieler/221958,1995-11-27,,191.0,,Attack - Centre-Forward,right,Olympique Lyon,Ukraine,roman yaremchuk
251322,AS Monaco,162,Philipp Köhn,Goalkeeper,€4.00m,16,https://www.transfermarkt.com/philipp-kohn/profil/spieler/251322,1998-04-02,,190.0,,Goalkeeper,right,AS Monaco,"Switzerland
  Germany",philipp kohn
48015,AS Monaco,162,Lukas Hradecky,Goalkeeper,€1.80m,1,https://www.transfermarkt.com/lukas-hradecky/profil/spieler/48015,1989-11-24,,192.0,,Goalkeeper,right,AS Monaco,"Finland
  Slovakia",lukas hradecky
1075582,AS Monaco,162,Jules Stawiecki,Goalkeeper,€150k,40,https://www.transfermarkt.com/jules-stawiecki/profil/spieler/1075582,2007-04-10,,186.0,,Goalkeeper,left,AS Monaco UEFA U19 (#1),"France
  Poland",jules stawiecki
745341,AS Monaco,162,Yann Lienard,Goalkeeper,€100k,50,https://www.transfermarkt.com/yann-lienard/profil/spieler/745341,2003-03-16,,194.0,,Goalkeeper,right,AS Monaco,France,yann lienard
228948,AS Monaco,162,Thilo Kehrer,Centre-Back,€15.00m,5,https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948,1996-09-21,,186.0,,Defender - Centre-Back,both,AS Monaco,"Germany
  Burundi",thilo kehrer
1005240,AS Monaco,162,Christian Mawissa,Centre-Back,€15.00m,13,https://www.transfermarkt.com/christian-mawissa/profil/spieler/1005240,2005-04-18,,184.0,,Defender - Centre-Back,left,AS Monaco,"France
  DR Congo",christian mawissa
563963,AS Monaco,162,Mohammed Salisu,Centre-Back,€10.00m,22,https://www.transfermarkt.com/mohammed-salisu/profil/spieler/563963,1999-04-17,,188.0,,Defender - Centre-Back,left,AS Monaco,Ghana,mohammed salisu
292808,AS Monaco,162,Wout Faes,Centre-Back,€10.00m,25,https://www.transfermarkt.com/wout-faes/profil/spieler/292808,1998-04-03,,187.0,,Defender - Centre-Back,right,AS Monaco,Belgium,wout faes
175722,AS Monaco,162,Eric Dier,Centre-Back,€5.00m,3,https://www.transfermarkt.com/eric-dier/profil/spieler/175722,1994-01-15,,191.0,,Defender - Centre-Back,right,AS Monaco,"England
  Portugal",eric dier
420064,AS Monaco,162,Caio Henrique,Left-Back,€15.00m,12,https://www.transfermarkt.com/caio-henrique/profil/spieler/420064,1997-07-31,,178.0,,Defender - Left-Back,left,AS Monaco,"Brazil
  Spain",caio henrique
947360,AS Monaco,162,Kassoum Ouattara,Left-Back,€12.00m,20,https://www.transfermarkt.com/kassoum-ouattara/profil/spieler/947360,2004-10-14,,184.0,,Defender - Left-Back,left,AS Monaco,"France
  Cote d'Ivoire",kassoum ouattara
789082,AS Monaco,162,Vanderson,Right-Back,€20.00m,2,https://www.transfermarkt.com/vanderson/profil/spieler/789082,2001-06-21,,173.0,,Defender - Right-Back,right,AS Monaco,Brazil,vanderson
364245,AS Monaco,162,Jordan Teze,Right-Back,€15.00m,4,https://www.transfermarkt.com/jordan-teze/profil/spieler/364245,1999-09-30,,183.0,,Defender - Right-Back,right,AS Monaco,"Netherlands
  DR Congo",jordan teze
334526,AS Monaco,162,Denis Zakaria,Defensive Midfield,€25.00m,6,https://www.transfermarkt.com/denis-zakaria/profil/spieler/334526,1996-11-20,,190.0,,Midfield - Defensive Midfield,right,AS Monaco,"Switzerland
  DR Congo",denis zakaria
975347,AS Monaco,162,Aladji Bamba,Defensive Midfield,€10.00m,23,https://www.transfermarkt.com/aladji-bamba/profil/spieler/975347,2006-07-14,,181.0,,Midfield - Defensive Midfield,right,AS Monaco UEFA U19,"France
  Guinea",aladji bamba
918969,AS Monaco,162,Lamine Camara,Central Midfield,€35.00m,15,https://www.transfermarkt.com/lamine-camara/profil/spieler/918969,2004-01-01,,173.0,,Midfield - Central Midfield,right,AS Monaco,Senegal,lamine camara
745173,AS Monaco,162,Mamadou Coulibaly,Central Midfield,€15.00m,28,https://www.transfermarkt.com/mamadou-coulibaly/profil/spieler/745173,2004-04-21,,179.0,,Midfield - Central Midfield,left,AS Monaco,"France
  Mali",mamadou coulibaly
122153,AS Monaco,162,Paul Pogba,Central Midfield,€3.00m,8,https://www.transfermarkt.com/paul-pogba/profil/spieler/122153,1993-03-15,,191.0,,Midfield - Central Midfield,both,AS Monaco,"France
  Guinea",paul pogba
490426,AS Monaco,162,Krépin Diatta,Right Midfield,€6.00m,27,https://www.transfermarkt.com/krepin-diatta/profil/spieler/490426,1999-02-25,,175.0,,Midfield - Right Midfield,right,AS Monaco,Senegal,krepin diatta
263918,AS Monaco,162,Aleksandr Golovin,Attacking Midfield,€18.00m,10,https://www.transfermarkt.com/aleksandr-golovin/profil/spieler/263918,1996-05-30,,178.0,,Midfield - Attacking Midfield,right,AS Monaco,Russia,aleksandr golovin
743387,AS Monaco,162,Stanis Idumbo,Attacking Midfield,€5.00m,17,https://www.transfermarkt.com/stanis-idumbo/profil/spieler/743387,2005-06-29,,171.0,,Midfield - Attacking Midfield,right,AS Monaco,"Belgium
  DR Congo",stanis idumbo
658536,AS Monaco,162,Simon Adingra,Left Winger,€25.00m,24,https://www.transfermarkt.com/simon-adingra/profil/spieler/658536,2002-01-01,,175.0,,Attack - Left Winger,right,AS Monaco,Cote d'Ivoire,simon adingra
466810,AS Monaco,162,Ansu Fati,Left Winger,€15.00m,31,https://www.transfermarkt.com/ansu-fati/profil/spieler/466810,2002-10-31,,178.0,,Attack - Left Winger,right,AS Monaco,"Spain
  Guinea-Bissau",ansu fati
165793,AS Monaco,162,Takumi Minamino,Left Winger,€12.00m,18,https://www.transfermarkt.com/takumi-minamino/profil/spieler/165793,1995-01-16,,172.0,,Attack - Left Winger,right,AS Monaco,Japan,takumi minamino
745200,AS Monaco,162,Maghnes Akliouche,Right Winger,€50.00m,11,https://www.transfermarkt.com/maghnes-akliouche/profil/spieler/745200,2002-02-25,,183.0,,Attack - Right Winger,left,AS Monaco,"France
  Algeria",maghnes akliouche
503770,AS Monaco,162,Folarin Balogun,Centre-Forward,€30.00m,9,https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770,2001-07-03,,178.0,,Attack - Centre-Forward,right,AS Monaco,"United States
  England",folarin balogun
565821,AS Monaco,162,Mika Biereth,Centre-Forward,€18.00m,14,https://www.transfermarkt.com/mika-biereth/profil/spieler/565821,2003-02-08,,187.0,,Attack - Centre-Forward,right,AS Monaco,"Denmark
  England",mika biereth
918414,AS Monaco,162,Paris Brunner,Centre-Forward,€1.50m,29,https://www.transfermarkt.com/paris-brunner/profil/spieler/918414,2006-02-15,,186.0,,Attack - Centre-Forward,right,AS Monaco,"Germany
  DR Congo",paris brunner
361256,Lille OSC,1082,Berke Özer,Goalkeeper,€10.00m,1,https://www.transfermarkt.com/berke-ozer/profil/spieler/361256,2000-05-25,,191.0,,Goalkeeper,right,LOSC Lille,Türkiye,berke ozer
417278,Lille OSC,1082,Arnaud Bodart,Goalkeeper,€2.00m,16,https://www.transfermarkt.com/arnaud-bodart/profil/spieler/417278,1998-03-11,,186.0,,Goalkeeper,right,LOSC Lille,Belgium,arnaud bodart
205465,Lille OSC,1082,Marc-Aurèle Caillard,Goalkeeper,€100k,30,https://www.transfermarkt.com/marc-aurele-caillard/profil/spieler/205465,1994-05-12,,192.0,,Goalkeeper,right,LOSC Lille,France,marc-aurele caillard
548254,Lille OSC,1082,Nathan Ngoy,Centre-Back,€20.00m,3,https://www.transfermarkt.com/nathan-ngoy/profil/spieler/548254,2003-06-10,,183.0,,Defender - Centre-Back,right,LOSC Lille,"Belgium
  DR Congo",nathan ngoy
648020,Lille OSC,1082,Alexsandro,Centre-Back,€18.00m,4,https://www.transfermarkt.com/alexsandro/profil/spieler/648020,1999-08-09,,191.0,,Defender - Centre-Back,both,LOSC Lille,Brazil,alexsandro
203348,Lille OSC,1082,Chancel Mbemba,Centre-Back,€2.50m,18,https://www.transfermarkt.com/chancel-mbemba/profil/spieler/203348,1994-08-08,,182.0,,Defender - Centre-Back,right,LOSC Lille,DR Congo,chancel mbemba
80293,Lille OSC,1082,Aïssa Mandi,Centre-Back,€1.00m,23,https://www.transfermarkt.com/aissa-mandi/profil/spieler/80293,1991-10-22,,186.0,,Defender - Centre-Back,right,LOSC Lille,"Algeria
  France",aissa mandi
744074,Lille OSC,1082,Rafael Fernandes,Centre-Back,€600k,-,https://www.transfermarkt.com/rafael-fernandes/profil/spieler/744074,2002-06-28,,191.0,,Defender - Centre-Back,right,LOSC Lille,Portugal,rafael fernandes
990732,Lille OSC,1082,Ousmane Touré,Centre-Back,€500k,36,https://www.transfermarkt.com/ousmane-toure/profil/spieler/990732,2005-02-18,,187.0,,Defender - Centre-Back,right,LOSC Lille,"France
  Mali",ousmane toure
318523,Lille OSC,1082,Romain Perraud,Left-Back,€7.00m,15,https://www.transfermarkt.com/romain-perraud/profil/spieler/318523,1997-09-22,,173.0,,Defender - Left-Back,left,LOSC Lille,France,romain perraud
258364,Lille OSC,1082,Calvin Verdonk,Left-Back,€3.00m,24,https://www.transfermarkt.com/calvin-verdonk/profil/spieler/258364,1997-04-26,,174.0,,Defender - Left-Back,left,LOSC Lille,"Indonesia
  Netherlands",calvin verdonk
816580,Lille OSC,1082,Tiago Santos,Right-Back,€12.00m,22,https://www.transfermarkt.com/tiago-santos/profil/spieler/816580,2002-07-23,,175.0,,Defender - Right-Back,right,LOSC Lille,Portugal,tiago santos
100986,Lille OSC,1082,Thomas Meunier,Right-Back,€1.80m,12,https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986,1991-09-12,,191.0,,Defender - Right-Back,right,LOSC Lille,Belgium,thomas meunier
1016015,Lille OSC,1082,Ngal'ayel Mukau,Defensive Midfield,€12.00m,17,https://www.transfermarkt.com/ngalayel-mukau/profil/spieler/1016015,2004-11-03,,186.0,,Midfield - Defensive Midfield,left,LOSC Lille,"DR Congo
  Belgium",ngal'ayel mukau
245537,Lille OSC,1082,Nabil Bentaleb,Defensive Midfield,€5.00m,6,https://www.transfermarkt.com/nabil-bentaleb/profil/spieler/245537,1994-11-24,,187.0,,Midfield - Defensive Midfield,left,LOSC Lille,"Algeria
  France",nabil bentaleb
84301,Lille OSC,1082,Benjamin André,Defensive Midfield,€4.00m,21,https://www.transfermarkt.com/benjamin-andre/profil/spieler/84301,1990-08-03,,180.0,,Midfield - Defensive Midfield,right,LOSC Lille,France,benjamin andre
1097139,Lille OSC,1082,Ayyoub Bouaddi,Central Midfield,€50.00m,32,https://www.transfermarkt.com/ayyoub-bouaddi/profil/spieler/1097139,2007-10-02,,186.0,,Midfield - Central Midfield,right,LOSC Lille,"Morocco
  France",ayyoub bouaddi
652275,Lille OSC,1082,Hákon Arnar Haraldsson,Attacking Midfield,€22.00m,10,https://www.transfermarkt.com/hakon-arnar-haraldsson/profil/spieler/652275,2003-04-10,,178.0,,Midfield - Attacking Midfield,right,LOSC Lille,Iceland,hakon arnar haraldsson
580657,Lille OSC,1082,Osame Sahraoui,Left Winger,€10.00m,11,https://www.transfermarkt.com/osame-sahraoui/profil/spieler/580657,2001-06-11,,170.0,,Attack - Left Winger,right,LOSC Lille,"Morocco
  Norway",osame sahraoui
479648,Lille OSC,1082,Félix Correia,Left Winger,€10.00m,27,https://www.transfermarkt.com/felix-correia/profil/spieler/479648,2001-01-22,,178.0,,Attack - Left Winger,right,LOSC Lille,"Portugal
  Sao Tome and Principe",felix correia
1184007,Lille OSC,1082,Soriba Diaoune,Left Winger,€5.00m,35,https://www.transfermarkt.com/soriba-diaoune/profil/spieler/1184007,2007-08-14,,174.0,,Attack - Left Winger,right,LOSC Lille,"France
  Guinea",soriba diaoune
903666,Lille OSC,1082,Ethan Mbappé,Right Winger,€9.00m,8,https://www.transfermarkt.com/ethan-mbappe/profil/spieler/903666,2006-12-29,,180.0,,Attack - Right Winger,left,LOSC Lille,"France
  Cameroon",ethan mbappe
903359,Lille OSC,1082,Marius Broholm,Right Winger,€6.00m,14,https://www.transfermarkt.com/marius-broholm/profil/spieler/903359,2004-12-26,,176.0,,Attack - Right Winger,left,LOSC Lille,Norway,marius broholm
353404,Lille OSC,1082,Gaëtan Perrin,Right Winger,€6.00m,28,https://www.transfermarkt.com/gaetan-perrin/profil/spieler/353404,1996-06-07,,169.0,,Attack - Right Winger,right,LOSC Lille,France,gaetan perrin
1078326,Lille OSC,1082,Noah Edjouma,Right Winger,€5.00m,20,https://www.transfermarkt.com/noah-edjouma/profil/spieler/1078326,2005-10-04,,182.0,,Attack - Right Winger,left,LOSC Lille,"France
  Cameroon",noah edjouma
724129,Lille OSC,1082,Matias Fernandez-Pardo,Centre-Forward,€30.00m,7,https://www.transfermarkt.com/matias-fernandez-pardo/profil/spieler/724129,2005-02-03,,188.0,,Attack - Centre-Forward,right,LOSC Lille,"Belgium
  Spain",matias fernandez-pardo
885445,Lille OSC,1082,Hamza Igamane,Centre-Forward,€18.00m,29,https://www.transfermarkt.com/hamza-igamane/profil/spieler/885445,2002-11-02,,181.0,,Attack - Centre-Forward,right,LOSC Lille,Morocco,hamza igamane
82442,Lille OSC,1082,Olivier Giroud,Centre-Forward,€1.00m,9,https://www.transfermarkt.com/olivier-giroud/profil/spieler/82442,1986-09-30,,192.0,,Attack - Centre-Forward,left,LOSC Lille,France,olivier giroud
448632,OGC Nice,417,Yehvann Diouf,Goalkeeper,€7.00m,80,https://www.transfermarkt.com/yehvann-diouf/profil/spieler/448632,1999-11-16,,188.0,,Goalkeeper,right,OGC Nice,"Senegal
  France",yehvann diouf
127188,OGC Nice,417,Maxime Dupé,Goalkeeper,€800k,31,https://www.transfermarkt.com/maxime-dupe/profil/spieler/127188,1993-03-04,,188.0,,Goalkeeper,right,OGC Nice,France,maxime dupe
828889,OGC Nice,417,Bartosz Zelazowski,Goalkeeper,-,30,https://www.transfermarkt.com/bartosz-zelazowski/profil/spieler/828889,2005-04-25,,193.0,,Goalkeeper,right,OGC Nice,Poland,bartosz zelazowski
1121298,OGC Nice,417,Juma Bah,Centre-Back,€10.00m,28,https://www.transfermarkt.com/juma-bah/profil/spieler/1121298,2006-04-11,,195.0,,Defender - Centre-Back,right,OGC Nice,Sierra Leone,juma bah
1113451,OGC Nice,417,Kojo Peprah Oppong,Centre-Back,€10.00m,37,https://www.transfermarkt.com/kojo-peprah-oppong/profil/spieler/1113451,2004-06-04,,185.0,,Defender - Centre-Back,right,OGC Nice,Ghana,kojo peprah oppong
674612,OGC Nice,417,Youssouf Ndayishimiye,Centre-Back,€8.00m,55,https://www.transfermarkt.com/youssouf-ndayishimiye/profil/spieler/674612,1998-10-27,,183.0,,Defender - Centre-Back,right,OGC Nice,Burundi,youssouf ndayishimiye
1089202,OGC Nice,417,Moïse Bombito,Centre-Back,€8.00m,64,https://www.transfermarkt.com/moise-bombito/profil/spieler/1089202,2000-03-30,,190.0,,Defender - Centre-Back,right,OGC Nice,"Canada
  DR Congo",moise bombito
891998,OGC Nice,417,Antoine Mendy,Centre-Back,€6.00m,33,https://www.transfermarkt.com/antoine-mendy/profil/spieler/891998,2004-05-27,,187.0,,Defender - Centre-Back,right,OGC Nice,"Senegal
  France",antoine mendy
566025,OGC Nice,417,Mohamed Abdelmonem,Centre-Back,€3.00m,5,https://www.transfermarkt.com/mohamed-abdelmonem/profil/spieler/566025,1999-02-01,,183.0,,Defender - Centre-Back,right,OGC Nice,Egypt,mohamed abdelmonem
16136,OGC Nice,417,Dante,Centre-Back,€500k,4,https://www.transfermarkt.com/dante/profil/spieler/16136,1983-10-18,,188.0,,Defender - Centre-Back,left,OGC Nice,Brazil,dante
532775,OGC Nice,417,Melvin Bard,Left-Back,€10.00m,26,https://www.transfermarkt.com/melvin-bard/profil/spieler/532775,2000-11-06,,173.0,,Defender - Left-Back,left,OGC Nice,France,melvin bard
211474,OGC Nice,417,Ali Abdi,Left-Back,€2.50m,2,https://www.transfermarkt.com/ali-abdi/profil/spieler/211474,1993-12-20,,183.0,,Defender - Left-Back,left,OGC Nice,Tunisia,ali abdi
175639,OGC Nice,417,Jonathan Clauss,Right-Back,€4.50m,92,https://www.transfermarkt.com/jonathan-clauss/profil/spieler/175639,1992-09-25,,178.0,,Defender - Right-Back,right,OGC Nice,France,jonathan clauss
